Channel,WAV,Begin Time (s),call_type,Repetition,localization
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15292.277598607,52,3,6418.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15282.962325232,52,3,6418.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15418.736247884,52,3,6456.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15422.175733438,52,3,6456.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15412.430524369,52,3,6456.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15414.866826636,52,3,6457.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15418.30631219,52,3,6457.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15408.561103121,52,3,6457.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15431.204383017,52,3,6458.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15435.073804265,52,3,6458.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15425.185283298,52,3,6458.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15456.427277078,52,3,6459.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15460.296698326,52,3,6459.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15450.551489257,52,3,6459.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15449.691617869,52,3,6460.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15459.29351504,52,3,6460.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15455.56740569,52,3,6460.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15453.185822511,52,3,6461.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15456.663090292,52,3,6461.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15447.254012766,52,3,6461.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15445.617651457,52,3,6462.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15454.719911238,52,3,6462.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15451.549461202,52,3,6462.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15445.515378875,52,3,6463.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15448.788101493,52,3,6463.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15439.685841712,52,3,6463.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15436.106301349,52,3,6464.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15445.106288548,52,3,6464.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15441.83356593,52,3,6464.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15474.151701782,52,3,6466.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15477.628969563,52,3,6466.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15468.219892037,52,3,6466.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15470.060798509,52,3,6467.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15473.333521127,52,3,6467.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15464.026716183,52,3,6467.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15493.685764907,52,3,6468.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15496.958487525,52,3,6468.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15488.163045489,52,3,6468.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15490.310769707,52,3,6469.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15494.094855234,52,3,6469.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15484.481232544,52,3,6469.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15481.822145417,52,3,6470.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15491.128950362,52,3,6470.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15487.447137417,52,3,6470.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15484.890322872,52,3,6471.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15488.572135817,52,3,6471.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15479.16305829,52,3,6471.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15571.310884915,52,3,6598.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15574.99269786,52,3,6598.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15565.992710661,52,3,6598.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15676.958461923,52,3,6609.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15680.538002287,52,3,6609.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15671.231197342,52,3,6609.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15672.560740906,52,3,6610.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15668.674382797,52,3,6610.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15663.151663379,52,3,6610.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15668.469837633,52,3,6611.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15672.151650578,52,3,6611.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15663.049390797,52,3,6611.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15663.049390797,52,3,6612.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15672.969831233,52,3,6612.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15669.492563451,52,3,6612.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15665.197115015,52,3,6613.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15668.981200542,52,3,6613.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15660.083485925,52,3,6613.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15658.140306871,52,3,6614.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15667.344839233,52,3,6614.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15663.969844034,52,3,6614.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15653.640313271,52,3,6615.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15657.52667138,52,3,6615.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15648.731229344,52,3,6615.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15656.913035889,52,3,6616.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15660.492576252,52,3,6616.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15650.878953562,52,3,6616.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15645.765324472,52,3,6617.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15655.174401998,52,3,6617.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15651.390316471,52,3,6617.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15641.060785708,52,3,6618.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15650.265318071,52,3,6618.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15647.299413199,52,3,6618.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15637.685790509,52,3,6619.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15647.401685781,52,3,6619.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15644.435780908,52,3,6619.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15631.856253346,52,3,6620.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15641.367603454,52,3,6620.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15636.867609854,52,3,6620.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15635.538066291,52,3,6621.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15644.947143817,52,3,6621.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15641.367603454,52,3,6621.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15634.9244308,52,3,6622.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15638.606243745,52,3,6622.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15629.401711382,52,3,6622.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15630.628982364,52,3,6623.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15639.833514727,52,3,6623.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15636.151701782,52,3,6623.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15626.231261346,52,3,6624.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15635.333521127,52,3,6624.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15631.753980764,52,3,6624.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15629.197166219,52,3,6625.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15633.7994324,52,3,6625.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15624.697172619,52,3,6625.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15625.719898437,52,3,6626.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15629.197166219,52,3,6626.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15620.299451601,52,3,6626.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15612.117645057,52,3,6628.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15616.004003165,52,3,6628.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15607.106288548,52,3,6628.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15775.140370875,52,3,6684.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15784.344903237,52,3,6684.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15780.560817711,52,3,6684.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15844.174363596,52,3,6691.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15854.299349195,52,3,6691.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15851.537989486,52,3,6691.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15795.390342073,52,3,6694.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15804.492601854,52,3,6694.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15800.708516327,52,3,6694.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15798.560792109,52,3,6695.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15802.140332472,52,3,6695.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15792.935800109,52,3,6695.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15790.992621055,52,3,6696.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15800.299426,52,3,6696.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15796.515340473,52,3,6696.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15791.913074291,52,3,6697.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15795.492614655,52,3,6697.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15786.18580971,52,3,6697.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15782.094906438,52,3,6698.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15791.2994388,52,3,6698.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15787.515353274,52,3,6698.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15830.776655379,52,3,6699.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15834.663013487,52,3,6699.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15825.458481125,52,3,6699.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15823.106211743,52,3,6700.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15826.583479525,52,3,6700.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15817.992582653,52,3,6700.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15811.447137417,52,3,6701.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15822.185758507,52,3,6701.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15818.503945562,52,3,6701.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15809.708503526,52,3,6702.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15813.492589053,52,3,6702.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15804.083511527,52,3,6702.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15801.322151818,52,3,6703.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15810.322139017,52,3,6703.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15807.049416399,52,3,6703.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15758.879030367,52,3,6711.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15762.356298149,52,3,6711.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15753.049493204,52,3,6711.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15750.901768986,52,3,6712.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15760.004028767,52,3,6712.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15756.424488404,52,3,6712.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15756.424488404,52,3,6713.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15759.799483603,52,3,6713.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,15750.390406077,52,3,6713.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16108.549556626,52,3,6882.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16117.549543825,52,3,6882.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16114.379093789,52,3,6882.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16026.117853943,52,3,6884.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16029.799666888,52,3,6884.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16020.186044198,52,3,6884.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16065.901888266,52,3,6886.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16075.004148047,52,3,6886.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16071.935970593,52,3,6886.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16201.515587761,52,3,6968.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16196.606503834,52,3,6968.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16196.197413507,52,3,6968.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16206.117853943,52,3,6969.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16205.606491034,52,3,6969.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16211.538300779,52,3,6969.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16222.481467032,52,3,6970.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16215.629204051,52,3,6970.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16216.958747614,52,3,6970.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16247.333704412,52,3,6974.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16256.640509356,52,3,6974.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16252.958696411,52,3,6974.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16285.992740335,52,3,6986.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16289.367735535,52,3,6986.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16280.265475754,52,3,6986.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16274.435938591,52,3,6987.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16283.640470954,52,3,6987.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16280.163203172,52,3,6987.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16277.401843463,52,3,6989.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16280.981383827,52,3,6989.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16271.879124046,52,3,6989.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16281.083656409,52,3,6990.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16284.765469354,52,3,6990.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16275.867754736,52,3,6990.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16292.947275898,52,3,6996.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16301.844990516,52,3,6996.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16298.265450152,52,3,6996.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16327.719953713,52,3,7010.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16331.810856986,52,3,7010.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16322.708597205,52,3,7010.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16367.708763615,52,3,7038.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16371.492849142,52,3,7038.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16362.492861943,52,3,7038.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16366.583765216,52,3,7039.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16370.572395906,52,3,7039.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16361.16331838,52,3,7039.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16496.367671531,52,3,7070.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16505.879021639,52,3,7070.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16501.99266353,52,3,7070.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16509.663107166,52,3,7071.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16513.447192693,52,3,7071.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16503.935842585,52,3,7071.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16514.265603762,52,3,7106.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16523.16331838,52,3,7106.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16519.890595762,52,3,7106.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16553.026912268,52,3,7124.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16557.015542958,52,3,7124.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16547.708738014,52,3,7124.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16598.538211173,52,3,7129.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16602.731387027,52,3,7129.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16593.220036919,52,3,7129.0
2.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16983.083579604,52,3,7227.0
3.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16986.560847385,52,3,7227.0
4.0,20170613-120000_20170613-180000_CANAPE_multichannel_1245.wav,16977.560860186,52,3,7227.0
